contigName	contigLen	totalAvgDepth	D3DNA_map_sorted.bam	D3DNA_map_sorted.bam-var
k105_127503	4688	17.6763	17.6763	41.214
k105_127507	1710	13.9538	13.9538	28.2968
k105_83064	3520	10.3401	10.3401	13.5002
k105_18005	1446	27.3981	27.3981	60.6585
k105_29444	2714	12.1385	12.1385	13.4888
k105_18006	2090	75.6397	75.6397	711.916
k105_40257	1581	9.94619	9.94619	10.5055
k105_40258	1087	41.9317	41.9317	34.1983
k105_40265	1889	15.3025	15.3025	25.0109
k105_8704	1166	51.7736	51.7736	642.567
k105_170907	22052	25.647	25.647	61.8449
k105_8705	1727	37.4686	37.4686	72.0343
k105_8707	1729	14.2286	14.2286	9.58461
k105_170912	2075	12.2249	12.2249	19.505
k105_50416	1141	10.0949	10.0949	26.1586
k105_105413	11675	31.8145	31.8145	43.6185
k105_148689	1275	15.6453	15.6453	35.9533
k105_138283	1681	10.599	10.599	12.1397
k105_138284	1223	7.21994	7.21994	6.27622
k105_94981	2982	13.3365	13.3365	16.4325
k105_138286	1761	16.879	16.879	26.9019
k105_94982	1753	69.2358	69.2358	282.32
k105_72957	3756	10.5233	10.5233	12.4252
k105_160311	5956	18.7466	18.7466	24.9833
k105_72960	2233	16.0509	16.0509	16.791
k105_72962	1411	32.8771	32.8771	230.67
k105_83068	2334	12.4336	12.4336	8.12658
k105_127513	1073	9.20152	9.20152	9.3498
k105_83071	1363	10.1599	10.1599	5.29777
k105_127517	1314	11.4768	11.4768	5.51882
k105_29454	1255	24.5131	24.5131	102.497
k105_29455	1372	10.5196	10.5196	11.1131
k105_18021	4477	18.1354	18.1354	36.0197
k105_40270	2177	10.3222	10.3222	6.49095
k105_61562	28549	34.1824	34.1824	72.2993
k105_170916	2516	31.2722	31.2722	98.891
k105_170920	1126	39.9416	39.9416	65.2428
k105_50425	1186	14.3349	14.3349	40.3759
k105_115483	4885	20.8729	20.8729	40.4127
k105_50434	1378	24.1327	24.1327	60.4183
k105_105428	1139	14.2508	14.2508	24.4553
k105_105433	1318	20.8253	20.8253	91.2618
k105_148698	7501	13.5129	13.5129	16.7076
k105_138292	1300	43.5939	43.5939	178.368
k105_138294	1295	11.2646	11.2646	13.1879
k105_138297	2178	23.354	23.354	69.6199
k105_94993	2232	61.4332	61.4332	127.457
k105_160313	9402	15.1981	15.1981	19.307
k105_72970	3043	12.8607	12.8607	44.914
k105_83077	1301	13.3301	13.3301	19.0215
k105_127524	1241	27.2246	27.2246	63.3005
k105_18024	1244	11.1435	11.1435	8.05531
k105_29468	1781	22.9418	22.9418	93.5505
k105_29472	1069	52.1208	52.1208	643.042
k105_18026	3060	14.8546	14.8546	29.5158
k105_170923	7105	15.4768	15.4768	19.6818
k105_18031	1233	11.0443	11.0452	9.37597
k105_40274	7039	15.8207	15.8207	20.0236
k105_40275	1364	8.31137	8.31137	7.98213
k105_40277	1118	12.8502	12.8502	11.1016
k105_61570	3313	60.3712	60.3712	178.807
k105_40281	1337	13.2957	13.2957	9.58957
k105_40285	1520	13.7723	13.7723	13.0935
k105_8728	1132	11.1283	11.1283	20.3668
k105_61571	3496	16.0448	16.0448	40.5175
k105_61574	1113	207.509	207.509	273.471
k105_8731	1411	35.6051	35.6051	146.279
k105_8732	1165	10.668	10.668	14.794
k105_8733	1105	9.72042	9.72042	7.65027
k105_29478	5203	36.111	36.111	117.381
k105_8739	2618	14.0754	14.0754	13.8379
k105_29483	1491	12.4064	12.4064	15.507
k105_115491	2576	48.0791	48.0791	348.736
k105_115492	1881	85.9318	85.9318	128.062
k105_72979	1413	34.5812	34.5812	83.2912
k105_115494	1526	9.40407	9.40407	8.29337
k105_72980	1047	30.8919	30.8919	252.969
k105_115496	1167	8.68437	8.68437	8.17099
k105_105438	2062	9.19927	9.19927	13.5494
k105_95002	1348	17.5301	17.5301	41.0296
k105_95003	1035	10.8429	10.8429	4.34973
k105_105442	1483	8.73518	8.73518	9.1603
k105_105443	1015	10.096	10.096	12.6702
k105_95008	2120	16.2563	16.2563	19.5418
k105_95011	1301	15.2876	15.2876	28.3686
k105_72983	3774	14.7605	14.7605	23.0742
k105_50437	1155	8.0408	8.0408	2.30212
k105_50443	2071	10.1484	10.1484	7.80558
k105_148699	1116	9.9058	9.9058	13.9776
k105_148705	2793	17.5501	17.5501	30.7101
k105_148706	1015	154.812	154.812	781.194
k105_148718	1798	9.39927	9.39927	11.4058
k105_138309	6574	15.7256	15.7256	22.3704
k105_138310	1122	12.106	12.106	24.7107
k105_148719	1202	10.0086	10.0086	10.6878
k105_115505	1199	51.1773	51.1773	204.867
k105_40286	2484	31.5441	31.5441	39.606
k105_115506	1063	11.5586	11.5586	7.62183
k105_50457	1280	22.6168	22.6168	50.8973
k105_18036	3816	20.5035	20.5035	59.5416
k105_127531	12412	39.7726	39.7726	52.8404
k105_18041	1534	9.79191	9.79191	16.3992
k105_127538	1484	64.5742	64.5742	147.435
k105_83085	11438	20.1985	20.1985	34.0861
k105_61583	1453	15.9662	15.9662	66.913
k105_83088	1168	16.2269	16.2269	22.8659
k105_170936	1114	14.2407	14.2407	11.8673
k105_8755	1269	10.7006	10.7006	19.5015
k105_72984	4620	200.669	200.669	970.471
k105_105466	1051	24.6626	24.6626	94.0549
k105_138314	2027	9.68514	9.68514	11.1625
k105_95016	1161	10.4362	10.4362	9.24417
k105_138316	1973	11.3653	11.3653	16.5437
k105_148724	2037	35.725	35.725	46.3999
k105_115521	1085	10.5166	10.5166	9.67184
k105_148727	2072	19.5588	19.5588	29.4596
k105_160323	13242	17.9743	17.9743	27.3222
k105_160326	2005	9.96442	9.96442	10.3741
k105_50476	2108	13.4791	13.4791	14.2906
k105_29490	1099	8.87039	8.87039	6.09817
k105_29495	1101	12.7129	12.7129	9.80908
k105_18050	2715	13.3719	13.3719	14.3071
k105_127553	1794	10.8753	10.8753	10.6838
k105_61587	3140	16.9699	16.9699	41.3674
k105_83090	4075	29.64	29.64	91.689
k105_83093	1526	12.2217	12.2217	15.8568
k105_8760	1761	29.0093	29.0093	103.439
k105_8761	2545	21.9674	21.9674	45.9278
k105_170956	2688	19.7057	19.7057	75.8229
k105_8762	1654	12.2839	12.2839	14.8687
k105_105475	1356	11.5597	11.5597	7.95453
k105_105478	1079	8.33692	8.33692	14.0036
k105_72998	2700	11.9878	11.9878	17.6763
k105_105481	1102	16.7101	16.7101	38.3724
k105_138325	2093	13.7447	13.7447	22.0933
k105_95032	2024	11.4915	11.4915	18.3204
k105_95034	1005	14.6889	14.6889	51.8187
k105_148731	1272	10.0018	10.0018	14.1891
k105_115528	1420	12.685	12.6858	28.553
k105_160338	1294	9.71766	9.71766	9.02872
k105_50479	6031	24.6963	24.6963	81.9619
k105_29502	1018	10.1889	10.1889	14.8017
k105_18062	1397	24.5974	24.5974	100.23
k105_18066	1228	11.744	11.744	14.3819
k105_83101	1328	10.4363	10.4363	12.3396
k105_61592	9742	20.2307	20.2307	38.8362
k105_170963	1023	12.008	12.008	7.70064
k105_170964	1772	9.99692	9.99692	7.62305
k105_8769	1685	23.5003	23.5003	59.1575
k105_170970	1079	21.8999	21.8999	60.6226
k105_105482	1639	13.5581	13.5581	28.8409
k105_105488	1368	34.1888	34.1888	243.019
k105_105490	1182	8.56298	8.56298	8.87865
k105_138326	4398	12.6492	12.6492	11.509
k105_138331	1258	26.731	26.731	49.5247
k105_148741	1180	19.735	19.735	23.9968
k105_115534	1109	12.2492	12.2492	10.3168
k105_148748	1196	8.59751	8.59751	3.70676
k105_115545	1164	12.9231	12.9231	21.6288
k105_115546	1416	10.778	10.7788	16.2593
k105_160344	1201	14.7003	14.7003	24.5948
k105_160345	1846	8.84139	8.84139	13.1813
k105_50482	2838	11.41	11.41	13.7656
k105_160347	1755	9.74393	9.74455	13.2327
k105_50487	1112	10.9865	10.9865	15.1684
k105_40289	18538	16.9264	16.9264	22.4771
k105_40290	1757	23.4742	23.4742	30.2694
k105_18068	1460	22.5145	22.5145	30.0437
k105_18070	1210	14.2604	14.2604	29.7112
k105_18071	1366	11.3174	11.3174	17.7034
k105_127574	1760	14.5137	14.5137	19.5078
k105_127576	1149	15.7638	15.7638	51.8057
k105_83111	1450	21.3892	21.3892	47.5372
k105_83113	1018	33.7546	33.7546	673.565
k105_61595	2624	10.1593	10.1593	8.67418
k105_8774	1269	11.6559	11.6559	7.07917
k105_170974	1049	19.3893	19.3893	24.6991
k105_8777	1055	9.81436	9.81436	9.8305
k105_170975	1278	11.3661	11.3661	11.1604
k105_8778	1107	11.3762	11.3762	18.6658
k105_170979	1460	14.4908	14.4908	25.3471
k105_73000	11662	12.6339	12.6339	13.9814
k105_105497	1736	32.8682	32.8682	326.148
k105_73003	1398	13.5104	13.5104	15.7785
k105_73004	1070	16.887	16.887	39.28
k105_138334	3154	15.3479	15.3479	23.4278
k105_95037	8002	25.9046	25.9046	50.5471
k105_138336	1051	12.4883	12.4883	9.02122
k105_138337	1260	13.7315	13.7315	8.44187
k105_95041	1135	13.2102	13.2102	18.1682
k105_95044	1005	11.3719	11.3719	9.61795
k105_115551	1209	19.3031	19.3031	95.3874
k105_148749	8768	20.4766	20.4766	32.965
k105_160348	1992	27.4397	27.4397	138.619
k105_50489	5256	25.008	25.008	48.5605
k105_160356	2331	15.4104	15.4104	24.4209
k105_29526	2100	22.3785	22.3785	60.5309
k105_127581	1698	20.5006	20.5006	51.9644
k105_40299	2665	30.8445	30.8445	116.749
k105_18075	1932	9.46128	9.46128	9.69052
k105_61605	1598	12.4323	12.4323	6.61601
k105_18079	1038	10.6791	10.6791	4.83149
k105_61612	1235	9.4894	9.49032	4.58776
k105_170981	1035	51.4373	51.4373	236.721
k105_83125	1186	11.5753	11.5753	10.032
k105_83128	1002	10.8862	10.8862	30.745
k105_170989	1419	9.84712	9.84712	6.09335
k105_170991	1250	27.1382	27.1382	39.8627
k105_29534	1001	10.6757	10.6757	11.8806
k105_8795	1312	16.9406	16.9406	13.5736
k105_8798	1052	7.80488	7.80488	11.6578
k105_105501	1132	16.0917	16.0917	39.4821
k105_73011	1325	10.8068	10.8077	4.67847
k105_105509	1542	12.7514	12.7514	13.1072
k105_105510	1584	14.4972	14.4972	15.8859
k105_73020	1074	68.3994	68.3994	103.607
k105_138339	3376	11.3562	11.3562	12.6052
k105_138340	1556	9.54481	9.54481	6.89581
k105_95054	1392	10.4444	10.4444	3.61375
k105_138348	1033	29.3488	29.3488	121.98
k105_115564	1335	11.0937	11.0937	13.5917
k105_115566	1303	14.1778	14.1778	13.2105
k105_115567	1020	23.7529	23.7529	32.1998
k105_50494	1491	11.0462	11.0462	11.1665
k105_160364	1458	11.4732	11.474	8.52959
k105_127586	2265	13.4128	13.4128	23.3439
k105_40304	1685	30.785	30.785	59.3187
k105_127587	1690	11.2948	11.2948	16.2378
k105_18080	4291	40.9744	40.9744	58.8303
k105_61622	1234	14.3838	14.3838	33.5106
k105_61626	1376	8.80914	8.80914	9.0803
k105_83135	2860	13.0376	13.0376	32.3462
k105_170992	2827	20.5816	20.5816	53.1
k105_83139	1645	12.2983	12.2983	21.9029
k105_170996	1175	39.0761	39.0761	131.136
k105_170997	1202	33.7025	33.7025	83.7868
k105_29538	4338	12.718	12.718	16.8656
k105_8802	1432	14.7184	14.7184	36.5771
k105_29542	1450	18.5292	18.5292	39.4386
k105_29543	1184	8.85203	8.85203	12.0544
k105_138350	2237	12.6929	12.6929	23.6137
k105_95071	1140	9.98485	9.98485	8.80357
k105_148769	1065	84.8087	84.8087	288.982
k105_148774	1033	11.239	11.239	15.6605
k105_115570	3985	201.867	201.867	972.998
k105_115573	1695	13.0097	13.0097	14.1599
k105_50497	5319	14.253	14.253	34.4125
k105_160384	1545	14.886	14.886	20.2202
k105_127600	1470	7.27121	7.27121	4.47076
k105_40319	1055	32.7182	32.7182	30.9682
k105_127602	2054	13.8367	13.8367	30.0925
k105_127603	1536	48.6818	48.6818	50.6242
k105_61628	1102	15.1103	15.1103	11.6292
k105_18093	2003	40.537	40.537	827.08
k105_61629	1338	13.5774	13.5783	23.8902
k105_61632	1830	23.1881	23.1881	41.9837
k105_83150	1207	22.7692	22.7692	124.583
k105_170999	3077	15.632	15.632	14.5812
k105_83151	1002	12.5622	12.5622	26.5284
k105_8806	2970	14.3454	14.3454	21.8275
k105_29551	1183	13.3233	13.3233	6.52905
k105_8811	1823	9.54991	9.54991	13.4402
k105_29553	1452	25.1037	25.1037	60.8432
k105_29555	1033	8.78709	8.78709	5.483
k105_8813	2673	13.3769	13.3769	21.6803
k105_105525	3382	20.8125	20.8125	23.6715
k105_73040	1849	25.1554	25.1554	60.5518
k105_73043	1006	70.3622	70.3622	3832.74
k105_138356	1766	14.8447	14.8447	20.4445
k105_95072	1051	14.9378	14.9378	43.6161
k105_138358	1371	8.47666	8.47666	3.80705
k105_148782	1124	13.192	13.192	16.4554
k105_148785	1135	11.866	11.866	4.18934
k105_115576	4677	97.0106	97.0106	413.164
k105_160390	1500	14.3667	14.3667	30.6237
k105_160391	3211	15.2401	15.2401	21.3807
k105_127608	1100	7.38632	7.38632	4.20993
k105_127614	1460	15.7855	15.7855	84.1334
k105_18096	5315	23.5808	23.5808	41.6689
k105_61642	3085	11.4617	11.4617	25.9274
k105_18098	3495	27.9342	27.9342	46.4126
k105_83158	1182	11.7781	11.7781	12.7179
k105_171006	2156	26.2572	26.2572	29.8968
k105_171008	1280	14.2044	14.2044	10.967
k105_83159	3562	25.2225	25.2225	82.7329
k105_148787	2252	21.7317	21.7317	37.8957
k105_171017	1997	32.3064	32.3064	112.98
k105_171019	1246	19.7053	19.7053	56.3267
k105_148793	1968	8.92189	8.92189	9.7824
k105_50504	9660	39.2652	39.2652	57.2388
k105_171032	1488	21.8617	21.8617	107.355
k105_171035	1105	21.7152	21.7152	116.019
k105_50508	3290	37.4369	37.4369	99.3866
k105_29558	1154	12.7839	12.7839	12.5305
k105_29560	1056	26.096	26.096	55.2781
k105_40342	1079	12.845	12.845	20.3682
k105_40343	1058	13.0033	13.0033	6.56558
k105_18104	1179	11.7172	11.7172	25.4676
k105_8820	1574	12.6938	12.6938	14.1873
k105_83161	3307	13.9138	13.9138	25.9783
k105_8823	1008	23.3566	23.3566	44.8062
k105_105531	1234	26.7675	26.7675	49.2626
k105_105539	1461	8.49504	8.49504	5.62118
k105_83171	2839	12.2521	12.2521	14.1804
k105_83174	1578	51.5448	51.5448	456.197
k105_73046	1998	10.8247	10.8247	14.083
k105_73049	1274	12.8176	12.8176	12.4983
k105_73051	3067	14.1814	14.1814	22.5641
k105_115577	1140	11.8364	11.8364	25.6497
k105_115579	1227	43.0891	43.0891	205.422
k105_115582	1901	17.2524	17.2524	28.7043
k105_115583	2141	14.7685	14.7685	12.981
k105_18105	2286	7.7177	7.7177	3.06456
k105_127617	4504	13.3321	13.3321	12.3204
k105_160393	1796	22.74	22.74	48.7555
k105_73053	1222	13.9729	13.9729	55.2102
k105_160394	1180	10.1049	10.1049	6.22807
k105_127623	1043	11.2374	11.2374	61.6344
k105_61653	2296	66.0601	66.0601	82.4285
k105_127625	1280	10.7912	10.7912	13.8182
k105_61656	1454	11.6258	11.6258	11.8875
k105_138378	2912	31.3367	31.3367	61.058
k105_95097	4069	13.1748	13.1748	16.3801
k105_138381	1738	15.4981	15.4981	21.5216
k105_95098	1127	10.8741	10.8741	14.1778
k105_138382	1680	16.7536	16.7536	15.3158
k105_40359	2120	25.0563	25.0563	94.5269
k105_148801	1484	12.0225	12.0225	11.5794
k105_148808	1342	39.5084	39.5084	171.31
k105_105546	7374	17.2586	17.2586	21.3028
k105_148812	1222	7.37127	7.37127	5.33541
k105_115590	1205	10.9896	10.9896	9.01603
k105_115592	1127	38.1413	38.1413	88.5047
k105_50524	2294	13.4184	13.4184	32.0401
k105_18106	3607	35.7524	35.7524	126.185
k105_8827	1058	10.1993	10.1993	14.7926
k105_18110	1240	9.6055	9.6055	7.60182
k105_18114	1413	12.1378	12.1378	15.943
k105_8833	2188	18.4097	18.4097	47.8963
k105_160406	4203	12.3666	12.3666	13.7447
k105_138386	4374	16.8646	16.8646	23.0836
k105_61664	1708	13.896	13.896	23.7105
k105_138388	2158	41.7719	41.7719	166.966
k105_61667	1396	12.2592	12.2592	32.136
k105_83184	3414	11.0717	11.0717	8.96696
k105_95108	1106	7.37866	7.37866	7.78328
k105_127631	2148	26.024	26.024	116.474
k105_127633	1380	9.41138	9.41138	4.03896
k105_95109	3036	13.5201	13.5201	23.0497
k105_95110	2255	30.2071	30.2071	115.707
k105_115594	2119	14.55	14.55	12.899
k105_115599	1109	26.2023	26.2023	14.5039
k105_50525	1876	29.993	29.993	135.336
k105_105552	2372	24.0311	24.0311	50.8189
k105_50528	1245	16.7571	16.7571	22.2736
k105_18115	1267	10.2238	10.2238	15.242
k105_160414	1044	10.396	10.396	10.9046
k105_18123	4040	27.1242	27.1242	50.3197
k105_160421	1128	27.7822	27.7822	85.7796
k105_73056	14277	34.193	34.1931	51.8127
k105_73061	1558	12.8288	12.8288	37.14
k105_148818	1072	11.0282	11.0282	7.49541
k105_171044	1096	11.3192	11.3192	10.3615
k105_148821	1066	20.4945	20.4945	163.177
k105_171047	1454	8.59586	8.59663	8.20094
k105_148823	2968	16.0745	16.0749	18.6805
k105_138391	1276	48.7069	48.7069	202.636
k105_138392	1008	39.6795	39.6795	1055.24
k105_138394	1174	11.7207	11.7207	12.141
k105_29566	17359	23.4236	23.4236	51.2149
k105_29571	1667	11.996	11.996	19.0963
k105_95111	1090	11.7309	11.7309	10.7784
k105_127643	2017	14.8934	14.8934	14.7084
k105_127644	1631	16.233	16.233	46.6111
k105_95114	2219	13.116	13.116	29.6722
k105_127647	1286	9.69542	9.69542	8.79528
k105_95117	1327	35.3161	35.3161	124.516
k105_115606	4182	16.4985	16.4985	21.6993
k105_115607	1187	12.7454	12.7454	19.3791
k105_105557	1138	11.8826	11.8826	30.118
k105_50531	1093	10.0085	10.0085	12.8365
k105_160422	5376	16.7533	16.7533	21.4358
k105_18126	1165	10.7448	10.7448	10.2454
k105_105568	1297	25.15	25.15	50.653
k105_148828	1071	9.45603	9.45603	6.20052
k105_148830	2958	39.5171	39.5171	66.7489
k105_73062	3078	14.2333	14.2333	31.3378
k105_8864	1347	11.9098	11.9098	14.4835
k105_29583	1713	59.254	59.254	119.331
k105_171052	1097	15.6114	15.6114	52.1491
k105_171054	1004	18.9871	18.9871	50.4887
k105_83194	3279	13.0182	13.0182	30.7945
k105_83198	1019	7.99655	7.99655	8.06566
k105_171060	1224	8.74581	8.74581	10.8869
k105_138406	2023	54.9808	54.9808	2502.33
k105_95127	2071	23.1921	23.1921	33.9084
k105_127649	3687	13.231	13.231	17.6375
k105_115613	1260	9.02703	9.02703	10.8432
k105_18134	2466	14.829	14.829	24.0105
k105_115614	2384	22.06	22.06	77.0865
k105_160424	1286	13.6391	13.6391	23.4784
k105_50544	1406	32.3049	32.3049	48.9484
k105_160425	1244	9.77697	9.77697	11.3153
k105_160426	1927	11.8424	11.8424	28.8501
k105_50545	3235	26.8619	26.8619	24.176
k105_148831	3575	27.0835	27.0835	53.7841
k105_105585	1008	9.85897	9.85897	10.2986
k105_148835	1364	11.145	11.145	5.70196
k105_83200	1138	10.3472	10.3472	10.0242
k105_83204	1523	9.48143	9.48143	26.7882
k105_8873	1591	10.1846	10.1846	11.6243
k105_61683	5254	14.7998	14.7998	18.2374
k105_29584	1441	11.4586	11.4586	11.0779
k105_61685	1553	68.7833	68.7833	878.713
k105_73069	2895	16.4663	16.4663	52.6919
k105_73072	1161	11.2681	11.2681	20.4103
k105_73076	1338	18.8973	18.8973	34.227
k105_171071	1140	12.2263	12.2263	19.6212
k105_138410	1586	30.3935	30.3935	33.0095
k105_138411	1047	9.68896	9.68896	3.96674
k105_138420	1069	11.0174	11.0174	15.0694
k105_127653	3418	14.7365	14.7365	14.8932
k105_127657	1694	14.1392	14.1392	17.9955
k105_18136	4692	12.162	12.162	11.2603
k105_18137	1137	12.6484	12.6484	3.45739
k105_18141	1094	13.714	13.714	43.0358
k105_50548	3845	11.5903	11.5903	12.2414
k105_160434	3958	19.125	19.125	29.4054
k105_148837	1175	18.9024	18.9024	35.7894
k105_148838	2010	15.3876	15.3876	23.6726
k105_8876	1265	11.1516	11.1516	7.42315
k105_83205	4479	15.2315	15.2315	19.7542
k105_8881	1065	11.5497	11.5497	22.274
k105_8884	1577	14.2025	14.2025	17.6203
k105_61694	1110	33.2125	33.2125	185.477
k105_29597	1009	20.4144	20.4144	50.2803
k105_61697	2560	13.2066	13.2066	11.5637
k105_29598	3712	16.6255	16.6255	19.166
k105_61698	1027	11.5257	11.5257	16.7907
k105_29599	1074	10.342	10.342	8.27298
k105_171075	1000	10.8306	10.8306	12.8594
k105_73077	2037	14.8702	14.8702	13.2732
k105_171077	1581	13.2676	13.2676	10.5122
k105_171082	1184	19.029	19.029	18.8007
k105_95130	9208	29.2544	29.2544	62.4827
k105_95134	1101	19.6993	19.6993	197.301
k105_138430	1017	11.4544	11.4544	6.12351
k105_50566	1076	13.1965	13.1965	14.7916
k105_160436	7463	48.4697	48.4697	834.355
k105_105601	1634	11.7689	11.7689	23.3431
k105_105606	2814	19.7057	19.7057	45.9762
k105_8886	2132	20.5641	20.5641	34.0431
k105_83221	1166	8.93898	8.93898	2.83764
k105_8888	2108	30.2538	30.2538	48.7094
k105_83226	1088	17.9318	17.9318	38.7658
k105_8889	1500	39.0459	39.0467	375.404
k105_29600	1860	11.8573	11.8573	19.6952
k105_61704	3058	26.0292	26.0292	46.6
k105_29601	5520	19.5847	19.5847	51.0402
k105_73092	4799	22.0219	22.0219	69.4606
k105_95137	2933	14.5322	14.5322	15.9456
k105_138442	2043	38.1226	38.1226	99.6584
k105_95144	2551	12.4931	12.4931	10.0193
k105_138444	1912	11.025	11.025	16.0073
k105_127671	5170	20.3229	20.3231	40.7356
k105_115626	14383	23.0782	23.0782	36.2292
k105_115627	1776	36.957	36.957	132.458
k105_115630	1050	25.5733	25.5733	98.1782
k105_160437	2335	36.3657	36.3661	72.3008
k105_50577	2182	10.7274	10.7274	10.5135
k105_105608	1159	18.0178	18.0178	27.8628
k105_148856	3716	25.1026	25.1026	57.3314
k105_105614	1149	14.1301	14.1301	51.5642
k105_148865	1115	16.2135	16.2135	26.1723
k105_105616	2286	17.6938	17.6938	68.1349
k105_8894	1314	48.5473	48.5473	80.0503
k105_83233	1143	8.06647	8.06647	5.11253
k105_83234	1356	13.7098	13.7098	24.1364
k105_29606	1321	18.4082	18.4082	22.4503
k105_171095	1100	13.1421	13.1421	22.7501
k105_171096	2763	28.5178	28.5178	117.432
k105_73098	2689	12.7365	12.7365	14.2919
k105_73099	2553	17.7982	17.7982	89.2517
k105_95149	2419	14.2036	14.2036	17.3975
k105_95150	1078	13.028	13.028	6.9744
k105_95153	1504	11.2068	11.2068	12.0976
k105_127688	1416	11.891	11.891	12.6173
k105_18154	14232	198.793	198.793	572.026
k105_50579	1326	12.5425	12.5425	15.3582
k105_160451	1109	15.0761	15.0761	30.4023
k105_50583	1133	12.5229	12.5229	20.8709
k105_160455	1488	10.3079	10.3079	8.56925
k105_50585	1678	22.7938	22.7938	42.4205
k105_105617	1572	10.5802	10.5809	9.18528
k105_148866	2972	14.7739	14.7739	26.0326
k105_148867	2109	12.5528	12.5528	12.5875
k105_83235	5215	27.5637	27.5637	66.44
k105_8896	9567	14.4843	14.4843	21.846
k105_29608	2941	32.0831	32.0831	45.745
k105_61711	8919	17.7627	17.7627	25.4711
k105_29618	1069	7.56148	7.56148	5.99157
k105_171104	4511	27.9103	27.9103	43.8383
k105_73102	6154	71.5811	71.5811	226.837
k105_138445	7671	15.0193	15.0193	23.6505
k105_95155	1813	15.5604	15.5604	52.0526
k105_95157	1432	6.69891	6.69891	3.28632
k105_127694	2806	21.9688	21.9688	73.9987
k105_18155	2582	52.7048	52.7048	100.388
k105_115645	1449	47.6012	47.6012	245.821
k105_18159	1598	23.8308	23.8308	223.907
k105_18160	1365	35.9588	35.9588	139.624
k105_160457	1437	27.7172	27.7172	21.1081
k105_50590	2112	32.8522	32.8522	239.59
k105_160458	2072	14.4433	14.4433	17.5056
k105_160460	1781	13.5904	13.5904	16.8984
k105_50596	2236	11.2009	11.2009	23.2819
k105_105633	1113	20.1776	20.1776	86.3538
k105_148873	1099	45.6322	45.6322	89.6757
k105_105634	1043	10.2486	10.2486	9.50989
k105_105638	1132	15.1711	15.1711	17.8076
k105_148881	2497	13.4798	13.4798	33.0826
k105_105641	1334	94.8978	94.8978	214.261
k105_8898	1658	8.26326	8.26326	5.45357
k105_8903	1357	23.1624	23.1632	55.48
k105_83247	3398	52.3553	52.3553	346.987
k105_61717	2492	23.7447	23.7447	144.83
k105_29621	1127	7.40942	7.40942	6.6129
k105_29622	1671	12.1624	12.1624	15.5545
k105_61722	1430	15.6523	15.6523	20.4836
k105_29623	1002	7.55751	7.55751	5.59599
k105_61723	1439	22.7277	22.7277	44.0648
k105_29625	1410	23.373	23.373	77.1889
k105_73104	1393	13.8898	13.8898	31.2124
k105_171111	1015	56.3272	56.3272	373.832
k105_73105	1487	22.3508	22.3508	63.1876
k105_171112	2901	11.8521	11.8521	24.2475
k105_73108	1401	16.5907	16.5907	20.8867
k105_95159	4618	16.0105	16.0105	17.5729
k105_95163	1767	26.522	26.522	37.0294
k105_95165	1448	11.829	11.829	17.4481
k105_127706	1383	13.2279	13.2279	4.92937
k105_127709	1060	16.3802	16.3802	75.435
k105_127711	1568	13.2898	13.2898	29.8024
k105_115649	3440	14.697	14.697	35.0765
k105_115653	2787	15.2245	15.2245	27.6165
k105_160462	1820	109.81	109.81	1642.85
k105_50599	1189	26.4793	26.4793	35.8318
k105_50601	1446	8.88272	8.88272	11.3483
k105_160464	2229	10.3054	10.3059	9.02958
k105_50607	1032	11.5181	11.5181	17.6824
k105_148886	1344	12.3199	12.3199	14.4273
k105_148888	1343	15.6974	15.6974	27.5921
k105_105645	3550	20.0903	20.0903	36.8665
k105_148892	1347	11.1003	11.1003	6.80433
k105_8908	1146	12.2139	12.2139	5.01658
k105_8910	1102	11.5546	11.5546	13.5302
k105_83254	3509	18.6154	18.6154	50.0522
k105_29628	1605	21.5759	21.5766	60.7711
k105_83260	1994	11.6659	11.6659	17.2134
k105_29630	1509	15.4268	15.4268	33.4997
k105_29631	1823	12.2899	12.2899	5.74783
k105_73111	1069	16.555	16.555	133.16
k105_171114	2174	13.9373	13.9373	47.0673
k105_73113	3108	10.6657	10.6657	11.5942
k105_95166	1112	10.895	10.895	22.6163
k105_95170	1303	11.6418	11.6418	18.02
k105_127721	1659	25.6441	25.6441	95.0387
k105_115658	1067	14.723	14.723	5.23977
k105_50616	1410	26.1667	26.1667	86.1727
k105_61735	1363	27.9571	27.9571	21.1351
k105_61736	1175	12.4361	12.4361	12.8653
k105_105649	4297	16.1787	16.1787	47.6409
k105_105651	2513	32.3572	32.3572	78.6838
k105_8922	4293	25.7886	25.7886	63.0748
k105_148899	1456	9.6562	9.6562	11.2817
k105_8926	1450	22.4131	22.4131	50.5519
k105_8929	1168	10.8811	10.8811	21.2907
k105_73124	1166	16.6909	16.6909	46.7852
k105_73126	1087	7.48879	7.48879	11.3144
k105_29636	2311	33.3336	33.3336	33.8418
k105_83263	1263	10.7439	10.7439	9.34175
k105_171123	2767	25.8754	25.8754	46.5105
k105_171124	3032	17.0114	17.0114	34.0426
k105_95181	1306	7.78547	7.78547	4.26217
k105_18199	1186	48.2635	48.2635	195.701
k105_18200	1074	22.9654	22.9654	113.401
k105_115677	2009	14.7558	14.7558	23.4934
k105_18201	1307	11.0933	11.0933	13.5155
k105_160491	1487	12.1907	12.1907	11.9449
k105_50618	6310	298.921	298.921	1183.28
k105_160497	1813	17.9429	17.9429	34.7736
