contigName	contigLen	totalAvgDepth	D1DNA_map_sorted.bam	D1DNA_map_sorted.bam-var
k105_50151	1390	13.3613	13.3613	26.6571
k105_40151	1114	11.3631	11.3631	7.11206
k105_81042	1018	13.6267	13.6267	16.7187
k105_81045	1312	16.9905	16.9905	67.3583
k105_91123	1642	14.7721	14.7721	23.9105
k105_162798	7855	32.4431	32.4431	59.7527
k105_162799	1360	11.6769	11.6769	21.9212
k105_60644	1468	6.80273	6.80273	4.06435
k105_60645	1513	9.91783	9.91783	10.1533
k105_111744	1203	8.07977	8.07977	6.22752
k105_60647	1045	12.6346	12.6346	16.071
k105_153125	5284	26.7333	26.7333	127.704
k105_132457	1451	12.359	12.359	18.3195
k105_153132	1927	10.7079	10.7079	11.6732
k105_9741	1617	12.6858	12.6858	23.0615
k105_121978	6720	13.6807	13.6807	19.2513
k105_40155	1269	8.63896	8.63896	5.05381
k105_40156	1391	22.6229	22.6237	68.3153
k105_50161	1432	10.1864	10.1864	10.3563
k105_81049	1078	14.9871	14.9871	22.2825
k105_81054	1047	9.35563	9.35563	3.81869
k105_162801	1857	8.23023	8.23081	5.63955
k105_162802	2990	19.5377	19.5377	55.7301
k105_70794	1464	9.71157	9.71157	9.5991
k105_142412	6441	21.5335	21.5335	32.549
k105_101532	1117	15.2596	15.2596	45.5507
k105_142413	4673	18.0055	18.0055	25.7185
k105_101534	1112	9.68399	9.68399	10.3871
k105_60649	2037	23.5909	23.5909	53.4105
k105_111752	1087	12.1398	12.1398	47.5648
k105_60650	1068	9.21678	9.21678	11.219
k105_60655	1055	12.2983	12.2983	29.6566
k105_132468	1728	10.9163	10.9163	17.0216
k105_153137	1196	10.4226	10.4226	7.86913
k105_153138	2296	16.8234	16.8234	27.6476
k105_9742	3110	34.5287	34.5287	61.1415
k105_9743	1097	11.0623	11.0623	10.3059
k105_9745	1181	7.80795	7.80795	4.89708
k105_121983	3467	24.2038	24.2038	125.902
k105_50166	1842	16.1773	16.1773	304.321
k105_40169	1064	7.92998	7.92998	5.02025
k105_40174	1135	8.25888	8.25888	13.814
k105_132473	3203	27.168	27.168	75.6791
k105_40178	1130	17.6571	17.6571	65.6534
k105_81057	1708	7.55199	7.55199	5.23139
k105_81061	1656	9.46813	9.46813	8.63854
k105_40181	6154	21.3593	21.3593	51.8447
k105_40182	1135	8.33706	8.33706	9.59969
k105_81063	5799	13.6668	13.6668	19.1761
k105_81064	1324	11.3186	11.3186	14.2326
k105_40189	1732	11.1359	11.1359	6.88286
k105_40191	1375	17.7061	17.7061	25.8531
k105_91155	1261	8.25653	8.25653	5.61795
k105_29788	1278	9.03457	9.03457	6.75923
k105_20046	21380	28.3585	28.3585	60.8339
k105_101535	1522	14.93	14.93	17.3328
k105_20052	1232	8.91867	8.91867	6.47439
k105_101540	1731	8.72739	8.72739	6.9402
k105_20053	2511	12.7848	12.7848	27.4784
k105_20054	1016	14.4861	14.4861	20.3565
k105_101541	3548	16.2054	16.2054	23.5979
k105_162808	1821	12.9515	12.9515	9.86651
k105_70803	1437	12.6496	12.6496	13.9992
k105_153142	2580	13.4897	13.4897	19.9437
k105_111772	1244	9.92596	9.92596	8.08142
k105_153147	1015	10.3965	10.3965	12.6655
k105_153150	1088	8.44456	8.44456	5.41902
k105_50171	1597	27.8127	27.8127	176.582
k105_9747	3280	15.3233	15.3233	52.3741
k105_9749	1136	9.3144	9.3144	9.46448
k105_50177	1552	11.729	11.729	11.6182
k105_9751	1429	8.05395	8.05395	6.39069
k105_50188	1073	9.24269	9.24269	23.6677
k105_101542	2342	9.6396	9.6396	8.22417
k105_122002	1079	11.7126	11.7126	7.85591
k105_70808	1235	8.88664	8.88664	4.75929
k105_111780	1468	11.2086	11.2094	22.5499
k105_111781	1030	9.02273	9.02273	7.80833
k105_70815	1560	11.4532	11.4539	20.2111
k105_50196	2014	12.1593	12.1593	23.6992
k105_50197	1915	10.5949	10.5949	14.0654
k105_9763	1553	11.4013	11.4013	8.73405
k105_50201	1808	14.9934	14.9934	16.8708
k105_122007	2262	8.00095	8.00095	6.19519
k105_122010	1146	13.8133	13.8133	20.9781
k105_101562	2421	19.731	19.731	47.7734
k105_153151	2972	12.596	12.596	11.2356
k105_142418	1852	38.8731	38.8731	108.675
k105_142421	1409	17.5179	17.5179	18.4804
k105_153156	1164	7.3215	7.3215	3.15418
k105_142424	1155	7.54428	7.54428	5.24829
k105_111793	1043	15.2116	15.2116	37.7185
k105_70818	1253	9.94923	9.94923	6.50914
k105_50203	1140	10.9545	10.9545	21.2103
k105_20059	1126	10.5164	10.5164	6.44894
k105_20060	1253	58.8812	58.8812	247.516
k105_40201	2079	10.9829	10.9829	14.5219
k105_162827	2935	27.9425	27.9425	123.54
k105_9766	3295	29.6731	29.6731	51.7517
k105_91169	3312	33.2391	33.2391	48.8273
k105_101566	1290	10.3368	10.3368	12.4149
k105_101570	1155	7.59602	7.59602	3.86053
k105_60658	5481	17.2821	17.2821	50.3033
k105_153159	1831	12.2606	12.2606	17.2845
k105_60661	1094	7.0964	7.0964	3.42124
k105_70820	3685	14.4509	14.4509	21.5521
k105_70823	1386	10.5421	10.5421	21.7335
k105_142432	1217	9.91753	9.91753	7.32712
k105_111803	1024	8.01945	8.01945	8.84382
k105_111807	1257	11.3686	11.3686	9.37395
k105_111808	1098	9.26371	9.26371	8.1078
k105_132485	1742	11.7657	11.7657	14.4585
k105_40209	1173	16.737	16.737	29.3897
k105_9774	4038	11.8655	11.8655	9.13529
k105_50212	4263	14.664	14.664	22.3696
k105_9775	1780	11.4454	11.4454	13.6775
k105_122023	1735	15.9716	15.9716	42.6412
k105_91173	1068	12.3704	12.3704	7.67949
k105_122025	3324	12.1033	12.1033	20.8818
k105_101571	1343	8.28835	8.28919	6.06645
k105_153173	1160	7.48911	7.48911	11.6833
k105_153175	1014	8.69907	8.69907	6.25697
k105_101574	3922	18.3802	18.3802	22.3513
k105_60669	2263	12.3885	12.3885	12.0748
k105_70835	1421	10.9677	10.9677	8.77774
k105_60673	1011	15.6225	15.6225	18.9957
k105_142438	4767	10.7355	10.7355	13.2853
k105_111814	2661	13.6499	13.6499	15.528
k105_162832	6841	15.5572	15.5572	23.238
k105_132495	1070	8.78261	8.7837	8.89877
k105_132499	1114	11.6961	11.6961	16.6915
k105_9782	2007	9.72106	9.72106	7.66889
k105_122032	1396	9.46388	9.46388	9.48894
k105_50218	4952	14.1016	14.1016	17.8676
k105_153181	1012	10.58	10.58	8.37396
k105_153183	1219	10.392	10.392	16.879
k105_91176	6049	13.7986	13.7986	16.973
k105_91177	1473	11.3167	11.3167	8.17419
k105_153187	1686	10.0104	10.0104	11.5607
k105_70846	1362	18.4563	18.4563	26.5191
k105_101576	2923	10.3455	10.3455	13.0963
k105_101579	2021	44.4153	44.4153	186.077
k105_20072	9851	16.6344	16.6344	23.3821
k105_60676	3460	21.2816	21.2816	101.098
k105_60677	1106	15.7636	15.7636	30.1451
k105_20076	2223	21.0043	21.0043	111.354
k105_29789	15428	20.776	20.776	39.7368
k105_81067	4554	21.4169	21.4169	31.8021
k105_111829	1325	12.8409	12.8409	44.1443
k105_81069	2429	13.7402	13.7402	18.7133
k105_132500	1861	12.9147	12.9147	26.864
k105_132503	1452	15.0223	15.0223	40.7813
k105_162848	1866	10.3811	10.3811	11.0616
k105_132505	1706	12.2249	12.2249	18.1873
k105_40241	1178	10.6712	10.6712	6.66686
k105_40242	1193	12.8332	12.8332	21.642
k105_50226	1399	10.7446	10.7446	11.2465
k105_91181	4070	20.9421	20.9421	50.0914
k105_101583	1075	11.1719	11.1719	16.1338
k105_70853	4457	13.5809	13.5809	13.879
k105_101587	1435	10.7798	10.7805	8.02347
k105_70854	1645	22.2742	22.2742	40.6156
k105_60681	5397	17.4622	17.4622	36.6727
k105_142456	2426	15.6081	15.6081	18.2639
k105_29799	1019	16.9528	16.9528	84.1464
k105_142459	1052	6.24612	6.24612	1.23791
k105_142461	1499	13.4099	13.4099	21.0922
k105_111834	1467	10.7046	10.7046	8.97273
k105_81075	1242	16.152	16.152	14.3728
k105_111835	1056	9.15342	9.15342	10.0284
k105_111838	1033	7.25028	7.25028	2.64591
k105_132506	1176	10.8158	10.8158	4.03531
k105_162852	1511	11.6951	11.6951	16.3768
k105_162855	1002	103.323	103.323	591.456
k105_132512	2564	11.0551	11.0551	20.2999
k105_40252	1406	10.5048	10.5048	6.3139
k105_40253	1350	8.78667	8.78667	14.5632
k105_9803	2174	10.9205	10.9205	7.3664
k105_50238	1036	10.0056	10.0056	8.14569
k105_122041	7148	20.7506	20.7506	46.0966
k105_50240	1490	10.5343	10.5343	41.5201
k105_122045	1035	7.95932	7.95932	10.1205
k105_91188	1506	9.40856	9.40856	13.737
k105_91190	1126	9.03996	9.03996	10.0856
k105_153196	5203	15.638	15.638	26.2635
k105_70858	1444	16	16	20.1083
k105_60691	1272	8.6426	8.6426	10.5065
k105_20087	1249	9.5323	9.5323	9.50785
k105_142464	1241	13.3336	13.3336	13.5877
k105_20093	1019	14.0265	14.0265	13.3346
k105_142469	1113	10.5732	10.5732	12.7127
k105_29801	3089	20.6825	20.6825	56.8168
k105_29802	1466	14.3891	14.3891	20.069
k105_111843	2666	12.225	12.225	26.1053
k105_29806	1107	10.8673	10.8673	7.1508
k105_111848	1068	9.40959	9.40959	7.04473
k105_29807	1794	10.4726	10.4726	13.1501
k105_40258	1103	6.46695	6.46695	2.57899
k105_40263	2135	12.1844	12.1844	15.1515
k105_81089	1858	8.04742	8.04801	7.72702
k105_132515	1049	10.8954	10.8954	7.6416
k105_162863	2556	13.862	13.862	44.8475
k105_162869	1372	8.23322	8.23322	7.26171
k105_9807	1589	22.7227	22.7227	13.0183
k105_60699	1315	9.59227	9.59227	11.0492
k105_9813	1727	10.7387	10.7387	13.9774
k105_122055	2099	15.0867	15.0867	21.8617
k105_101593	5520	19.9248	19.9248	45.0311
k105_101595	1680	10.6033	10.6033	6.77841
k105_70871	4826	22.9098	22.9098	42.0453
k105_142479	1124	9.14682	9.14682	4.98871
k105_29808	3632	24.282	24.282	66.0634
k105_111861	1884	9.61649	9.61649	7.54067
k105_111862	1262	9.90827	9.90827	20.4958
k105_40267	1826	16.0549	16.0555	24.3127
k105_40270	1333	8.97295	8.97295	8.78435
k105_40271	1820	11.7737	11.7737	15.2262
k105_132523	2025	8.54773	8.54773	9.43882
k105_132524	1308	6.87478	6.87478	3.82267
k105_162877	1077	12.945	12.945	23.8318
k105_162879	1933	11.525	11.525	12.7838
k105_60702	2078	14.2624	14.2624	34.5632
k105_9823	2516	12.7599	12.7599	14.591
k105_50258	1732	10.0898	10.0898	10.9154
k105_122061	1181	10.4888	10.4888	9.41319
k105_50260	2001	14.0362	14.0362	33.3874
k105_122062	2017	10.7815	10.7815	18.3155
k105_153213	4646	22.5607	22.5607	56.1417
k105_153214	1808	11.3969	11.3969	10.1961
k105_91221	1236	9.97145	9.97145	6.54023
k105_142480	4869	20.4132	20.4132	27.1731
k105_70883	1045	7.67598	7.67598	6.90608
k105_20112	1240	40.1826	40.1826	326.036
k105_111864	1126	7.04201	7.04201	5.49467
k105_20113	1322	9.19539	9.19539	5.78163
k105_20115	1217	32.4639	32.4639	445.913
k105_111867	1615	25.2976	25.2976	23.9428
k105_40272	1411	9.8755	9.8755	9.79011
k105_29812	4247	13.0002	13.0002	15.4049
k105_40279	1130	10.0531	10.0531	5.35774
k105_81106	1327	8.99575	8.9966	14.6581
k105_132536	1415	11.3692	11.3692	10.7426
k105_81107	1184	13.3259	13.3259	20.0979
k105_162882	1158	11.8998	11.8998	13.0555
k105_101599	8957	14.2088	14.2088	21.9125
k105_60711	1884	14.3501	14.3501	24.7412
k105_60716	1248	9.49818	9.49818	3.82907
k105_9831	2763	23.7845	23.7845	66.5498
k105_50274	1869	41.1629	41.1629	208.229
k105_153220	2539	17.0519	17.0519	36.6783
k105_91232	1271	16.0776	16.0776	38.1413
k105_153224	2007	10.4873	10.4873	11.5926
k105_142501	1354	11.5739	11.5739	8.36444
k105_70887	3829	16.501	16.5012	27.6074
k105_111873	1042	9.52915	9.52915	6.98568
k105_111877	1204	21.7913	21.7913	53.8083
k105_29821	2638	9.62942	9.62982	10.2115
k105_29822	1328	13.4236	13.4236	26.4058
k105_132542	3198	14.1056	14.1056	18.4016
k105_81111	6656	13.2313	13.2313	15.1763
k105_81113	1065	14.5628	14.5628	27.15
k105_162884	4672	13.9171	13.9171	15.5527
k105_162887	1121	10.7796	10.7796	16.4957
k105_101606	1257	8.5664	8.5664	5.8534
k105_162888	1261	18.973	18.973	52.5705
k105_101609	1526	9.87718	9.87718	5.23364
k105_162890	1531	22.7219	22.7219	58.1849
k105_9837	2069	9.58364	9.58364	13.4287
k105_60730	2543	19.1584	19.1584	56.4828
k105_122070	6335	24.7316	24.7316	42.7469
k105_50279	2086	12.0248	12.0248	10.7612
k105_122075	1686	11.9889	11.9889	21.5731
k105_50281	1035	10.6904	10.6904	6.96965
k105_153227	1321	10.6379	10.6379	10.4414
k105_91236	1068	8.47712	8.47712	9.60855
k105_153228	1392	44.9195	44.9195	71.937
k105_91238	1117	10.6474	10.6474	21.4708
k105_70891	2239	9.00479	9.00479	6.31893
k105_70892	1462	15.404	15.404	31.8367
k105_70895	1010	11.8128	11.8128	23.0557
k105_20132	2448	12.7759	12.7759	12.2802
k105_20136	1024	10.5389	10.5389	6.79401
k105_29825	1932	9.26543	9.26543	5.75266
k105_40298	1535	7.813	7.813	6.7173
k105_29831	1048	10.1437	10.1437	7.32938
k105_81117	1105	15.599	15.599	37.4081
k105_132560	1161	16.7349	16.7349	45.8881
k105_81118	1907	17.8742	17.8742	67.3605
k105_132565	1016	10.0266	10.0266	10.5693
k105_101611	1455	11.1939	11.1939	10.2009
k105_9843	1870	23.7674	23.7674	44.7695
k105_9848	1779	11.3407	11.3407	17.215
k105_60742	2502	13.1156	13.1156	12.6256
k105_50293	1385	9.80405	9.80405	8.06044
k105_122089	2093	11.7643	11.7643	25.0607
k105_91247	1017	16.5802	16.5813	57.4977
k105_91252	1017	11.7993	11.7993	18.4954
k105_142516	2467	14.1148	14.1148	13.1
k105_142522	1639	8.75285	8.75285	8.17811
k105_111893	2169	13.9886	13.9886	21.3948
k105_20142	1019	21.7273	21.7273	72.3046
k105_20145	1255	69.1186	69.1195	202.185
k105_20150	1267	29.9427	29.9427	58.934
k105_29833	2630	15.869	15.869	17.7637
k105_29837	1330	8.73644	8.73644	7.19512
k105_40312	1092	13.8843	13.8843	39.2159
k105_29838	1002	9.19601	9.19718	7.62738
k105_40313	1163	15.4916	15.4916	22.185
k105_81121	1441	14.5414	14.5414	20.2888
k105_162913	1434	11.1363	11.1363	12.8427
k105_60743	1204	27.7163	27.7163	58.9689
k105_9852	2548	17.4862	17.4862	38.3473
k105_60746	1336	8.70068	8.70068	4.65881
k105_9857	1180	11.0573	11.0573	9.32129
k105_122094	1332	9.06345	9.06345	16.6301
k105_91263	1605	13.1622	13.1622	29.5791
k105_122099	1440	10.1519	10.1519	8.78682
k105_142525	1143	9.82477	9.82477	27.1487
k105_70907	2766	47.8337	47.8337	119.397
k105_70910	1447	16.6669	16.6669	67.5388
k105_142531	1121	7.74871	7.74871	4.00278
k105_142537	1017	12.5571	12.5571	9.46178
k105_91275	1738	12.67	12.67	28.3876
k105_142540	1346	33.1865	33.1865	35.054
k105_91277	2458	14.9762	14.9762	27.8074
k105_142542	1346	15.944	15.944	16.2036
k105_91281	1871	11.8937	11.8937	7.09394
k105_111918	1032	13.8549	13.8549	23.0868
k105_20152	1161	8.3996	8.3996	7.08175
k105_132566	6810	16.9084	16.9084	34.7206
k105_20163	1088	9.3838	9.3838	14.1962
k105_132570	2744	21.4295	21.4295	65.5683
k105_162918	1341	13.4064	13.4064	16.2012
k105_162934	1082	16.677	16.677	19.3789
k105_40320	5283	26.359	26.359	52.6567
k105_40324	1290	10.2351	10.2351	5.46704
k105_29844	2541	10.9586	10.9586	8.28742
k105_40329	1372	7.88543	7.88543	4.92051
k105_81136	1366	11.2303	11.2303	17.0317
k105_81137	1193	7.32023	7.32023	6.64207
k105_111927	1027	11.8723	11.8723	10.4746
k105_111928	1437	30.5991	30.5991	81.791
k105_111929	1027	20.8917	20.8917	61.3912
k105_81144	1279	14.3694	14.3694	17.0115
k105_132581	1289	26.8051	26.806	27.5572
k105_153263	2438	29.4646	29.4646	104.629
k105_153264	1014	10.1435	10.1435	6.78587
k105_50308	1044	9.63423	9.63423	8.14939
k105_70916	1564	8.03253	8.03253	5.30113
k105_70917	1165	13.6345	13.6345	10.5812
k105_9868	1606	12.9519	12.9519	9.01075
k105_101612	11818	31.8465	31.8465	51.8942
k105_122106	1538	10.1203	10.1203	8.04391
k105_101615	1029	23.5597	23.5597	30.6203
k105_122108	1006	12.2827	12.2827	12.9656
k105_81146	1791	11.8781	11.8781	10.1925
k105_70927	2908	18.893	18.893	39.043
k105_81150	3270	25.6442	25.6442	77.4989
k105_60751	1778	18.7617	18.7617	37.8913
k105_60754	1126	12.7531	12.7531	24.5411
k105_60757	1151	14.8422	14.8422	28.4429
k105_60758	1638	15.1774	15.1774	23.0189
k105_153274	1172	12.6771	12.6771	14.1659
k105_101616	2467	41.6798	41.6798	439.708
k105_29849	2314	25.2814	25.2814	30.3788
k105_101620	2695	11.7477	11.7477	14.9199
k105_29853	1977	23.3508	23.3508	99.1873
k105_101621	1936	10.9037	10.9037	13.0059
k105_9874	1481	23.3569	23.3569	47.8628
k105_70939	1641	11.6881	11.6881	8.84693
k105_60761	2645	20.079	20.079	68.3029
k105_162940	1036	7.48194	7.48194	3.96515
k105_162944	1503	11.3237	11.3237	19.1023
k105_20167	1736	9.59016	9.59016	11.5695
k105_60766	1924	9.11838	9.11838	9.34863
k105_20172	1236	16.3536	16.3536	23.755
k105_60771	2023	10.3273	10.3273	6.94254
k105_122132	1302	8.38802	8.38802	5.88666
k105_81151	4923	25.5741	25.5741	60.8593
k105_153281	1685	11.6417	11.6417	12.4752
k105_101629	1207	10.3794	10.3794	18.4004
k105_91282	1802	27.2125	27.2125	121.66
k105_91283	1503	15.1973	15.1973	33.1629
k105_9884	1486	11.9281	11.9281	16.1431
k105_9887	1020	9.42988	9.42988	6.81151
k105_70943	1795	16.6796	16.6796	21.4901
k105_70947	1851	19.0129	19.0129	40.6129
k105_162951	3541	42.4258	42.4258	273.553
k105_40332	1398	8.05369	8.05369	3.37722
k105_40335	1330	12.5898	12.5898	20.6202
k105_122143	1142	8.17339	8.17339	13.2333
k105_122144	1096	7.48837	7.48837	7.92843
k105_122147	1354	8.12292	8.12292	6.82774
k105_122150	1362	10.132	10.132	14.1031
k105_153286	3077	14.0256	14.0256	18.4762
k105_111942	1107	14.9791	14.9791	23.2526
k105_153293	1067	9.96292	9.96292	10.1427
k105_142572	1766	13.0217	13.0217	12.41
k105_132596	1718	8.56569	8.56633	5.3217
k105_29872	1463	10.7007	10.7007	12.1704
k105_9891	1289	11.9289	11.9289	7.89565
k105_9892	1229	7.90825	7.90825	4.89417
k105_9894	2283	15.5457	15.5457	33.5904
k105_50310	15029	16.4535	16.4535	22.837
k105_50313	2016	10.5043	10.5043	8.29304
k105_70956	4192	16.6695	16.6695	13.428
k105_162953	2169	33.4156	33.4156	66.1301
k105_60781	1714	18.5083	18.5083	75.276
k105_122158	1992	10.3127	10.3127	15.5209
k105_81167	7163	12.6218	12.6218	18.0895
k105_29878	1245	10.4648	10.4648	8.61649
k105_111951	1328	9.09847	9.09932	12.6571
k105_29880	1145	10.3628	10.3628	6.21937
k105_29884	1237	10.0672	10.0672	7.84903
k105_111960	1223	10.4595	10.4595	19.6123
k105_132602	3003	11.3985	11.3985	11.5589
k105_132605	1084	12.1756	12.1756	25.9263
k105_142585	1688	10.7971	10.7971	9.0636
k105_132606	1146	19.2771	19.2771	127.033
k105_142587	2430	10.9539	10.9539	9.36378
k105_153301	1028	9.83144	9.83144	13.5063
k105_91302	1813	9.3644	9.3644	4.60844
k105_91303	2182	25.8853	25.8853	82.0445
k105_91304	1084	14.2452	14.2452	10.4639
k105_101644	1515	13.1304	13.1304	17.1076
k105_9898	1164	10.645	10.645	11.1789
k105_70961	1114	7.55913	7.55913	6.27583
k105_60784	1644	9.59103	9.59103	10.4723
k105_162968	1115	11.3409	11.3409	7.62743
k105_20184	11409	14.07	14.07	19.1957
k105_40355	5034	13.7543	13.7543	16.6076
k105_122162	1703	8.71024	8.71024	4.34509
k105_122163	2603	26.8202	26.8202	115.453
k105_81174	2413	13.6717	13.6717	16.89
k105_29885	1385	13.115	13.115	7.53942
k105_111966	1898	11.3175	11.3175	8.34154
k105_29889	2363	10.5355	10.5355	11.7687
k105_132610	1077	8.68285	8.68285	5.76755
k105_132614	1439	19.723	19.723	87.4705
k105_91307	1778	13.8194	13.8194	18.1136
k105_153314	4463	13.0434	13.0434	15.9847
k105_101659	1919	8.81854	8.81854	6.68028
k105_9908	1818	12.1085	12.1085	22.26
k105_101661	1206	8.49337	8.49337	7.01229
k105_101666	1840	16.397	16.397	37.168
k105_50331	1037	12.1082	12.1082	22.2591
k105_70978	2548	17.0655	17.0655	22.9398
k105_50342	1002	9.49883	9.49883	9.2444
k105_60792	1686	18.2578	18.2578	40.2383
k105_162975	1903	32.0114	32.0114	259.023
k105_162977	1390	10.075	10.075	12.4956
k105_162979	1521	7.95915	7.95915	3.16036
k105_20194	1266	10.7401	10.7401	7.91268
k105_40366	1214	8.85902	8.85902	8.21152
k105_20198	2847	41.6296	41.6296	149.972
k105_81179	1062	9.64474	9.64474	28.0361
k105_122176	1179	10.1973	10.1973	5.53016
k105_111973	3637	14.0605	14.0605	14.0037
k105_142609	1700	13.4916	13.4916	9.44956
k105_29899	1709	10.6992	10.6992	7.37475
k105_91314	1152	11.2725	11.2725	7.56305
k105_91318	1068	18.6623	18.6623	18.7408
k105_91319	1009	7.66473	7.66473	11.053
k105_101670	1032	16.3345	16.3345	44.5544
k105_9921	1824	8.6129	8.6129	10.3486
k105_50344	1144	12.005	12.005	12.1359
k105_70985	4150	11.794	11.794	15.2638
k105_50346	3483	11.3747	11.3747	11.13
k105_162990	2048	12.7887	12.7887	13.9126
k105_20206	1598	10.1588	10.1588	7.01552
k105_40369	6779	16.0569	16.0569	18.0821
k105_122179	1220	10.0944	10.0944	12.8357
k105_81183	7700	25.3093	25.3093	64.2042
k105_122187	1219	9.21422	9.21422	8.87261
k105_142612	4450	17.3844	17.3844	39.2853
k105_111980	5044	17.9843	17.9843	25.9846
k105_29902	1045	10.2291	10.2291	8.18348
k105_29904	1474	8.57251	8.57251	4.92515
k105_29905	1121	33.1926	33.1926	32.4278
k105_153325	2065	10.2945	10.2945	7.33014
k105_91326	2136	26.3182	26.3182	121.242
k105_132653	1674	30.1713	30.1713	141.874
k105_132654	2119	21.8512	21.8512	37.8218
k105_91344	1342	24.8188	24.8188	33.816
k105_91345	1612	15.2319	15.2319	42.7394
k105_132665	1094	7.21186	7.21186	2.56164
k105_91353	1295	13.9485	13.9485	23.25
k105_101688	1949	9.80878	9.80878	13.9267
k105_91362	1042	13.4294	13.4294	8.45628
k105_70991	1094	7.61123	7.61123	1.95793
k105_9932	1437	15.1453	15.1453	30.891
k105_70995	2026	14.0906	14.0906	20.2104
k105_71000	1017	15.5594	15.5594	36.3069
k105_71005	1482	14.8574	14.8574	34.4424
k105_71006	2054	8.65441	8.65441	5.03554
k105_9947	1088	10.2868	10.2868	5.37443
k105_50350	1432	13.6544	13.6544	30.4886
k105_50354	1649	13.1401	13.1401	18.182
k105_101701	1365	26.3152	26.3152	64.206
k105_60818	1142	12.9919	12.9919	24.6922
k105_162991	1070	8.39348	8.39348	8.73075
k105_162994	1563	8.90587	8.90587	8.04001
k105_60823	1634	36.9643	36.9643	50.3337
k105_60830	2515	13.077	13.077	16.8054
k105_142618	1144	11.4366	11.4366	10.4919
k105_60833	2977	15.226	15.226	30.4009
k105_142621	1226	11.0232	11.0232	8.48599
k105_132667	1159	11.5362	11.5362	16.6517
k105_132668	1621	16.86	16.86	33.5764
k105_132676	1266	14.8127	14.8127	43.8439
k105_132678	1256	11.0289	11.0289	12.9386
k105_40372	1636	12.3042	12.3042	11.2449
k105_40374	1560	10.8113	10.8113	19.7842
k105_29920	1007	8.8133	8.8133	12.0352
k105_122193	1042	7.96749	7.96749	9.27053
k105_153332	2836	23.4162	23.4162	59.1101
k105_122199	1213	8.93133	8.93133	5.74764
k105_153336	1207	11.5213	11.5213	8.66268
k105_81200	1069	11.6094	11.6094	5.40824
k105_111986	1027	11.2121	11.2121	13.9481
k105_81207	1210	10.0387	10.0387	5.71237
k105_111995	1165	9.35369	9.35369	3.28602
k105_142629	1007	17.5974	17.5974	42.7361
k105_40385	1593	11.0915	11.0915	15.8766
k105_40391	1574	8.12851	8.12851	7.68899
k105_153344	1278	8.10638	8.10638	4.73399
k105_112007	1044	17	17.0011	19.2912
k105_122213	1387	10.3056	10.3064	7.80331
k105_163004	1308	11.0371	11.0371	169.749
k105_101710	1008	9.26573	9.26573	2.32837
k105_101714	1053	13.3488	13.3488	23.05
k105_71009	2487	14.1498	14.1498	23.6659
k105_71013	1154	11.0976	11.0976	21.1571
k105_20234	2230	28.6452	28.6452	162.71
k105_50362	1046	7.90067	7.90067	4.07839
k105_50364	1131	9.78695	9.78695	7.51887
k105_40400	1901	15.8167	15.8167	58.1092
k105_50369	1547	9.5791	9.5791	12.8656
k105_60840	1960	9.08453	9.08453	6.67108
k105_60842	1127	8.60594	8.60594	10.9767
k105_112009	1278	11.2128	11.2128	19.7151
k105_112014	3236	12.523	12.523	11.3613
k105_142645	1793	12.5186	12.5186	10.3727
k105_122226	1195	16.8124	16.8124	91.4189
k105_101715	3379	37.0257	37.026	73.292
k105_163016	1423	11.3936	11.3936	13.9653
k105_163023	1032	11.3141	11.3141	9.68443
k105_9948	1130	11.1673	11.1673	36.8218
k105_9950	1474	12.4154	12.4154	8.38205
k105_20237	1046	11.2433	11.2433	10.5083
k105_50370	1757	18.163	18.1637	39.0623
k105_153367	8678	27.0426	27.0426	44.6472
k105_40403	1633	11.1821	11.1821	14.1948
k105_40408	1434	8.88084	8.88084	7.52832
k105_91371	1093	8.11029	8.11029	4.2872
k105_40410	1151	6.38062	6.38062	4.19996
k105_40411	1021	10.2836	10.2836	4.83785
k105_81223	1499	10.6427	10.6427	18.3974
k105_132683	2023	23.9952	23.9952	103.82
k105_142648	2472	21.6908	21.6908	64.4927
k105_112016	1464	10.4467	10.4467	7.67764
k105_112017	1235	11.6737	11.6737	13.9377
k105_112022	1747	27.6155	27.6155	69.3672
k105_122229	1450	8.28769	8.28769	6.50228
k105_122233	1124	15.5554	15.5554	20.5926
k105_101732	1063	15.0887	15.0887	37.7476
k105_71017	7554	24.9556	24.9556	43.5717
k105_20245	2949	16.7735	16.7735	27.3681
k105_153369	1864	9.69078	9.69078	9.04268
k105_20248	1188	7.83815	7.83815	7.01716
k105_20249	1089	9.09372	9.09372	7.64367
k105_153371	1393	8.4288	8.4288	5.65091
k105_153377	1535	23.3473	23.3473	107.916
k105_40415	1001	9.35488	9.35488	7.34922
k105_40422	1074	8.98701	8.98701	8.88823
k105_50397	1251	9.80563	9.80563	10.7694
k105_91372	2695	12.2075	12.2079	14.0531
k105_132692	2100	18.899	18.899	28.8379
k105_91378	1106	12.3504	12.3504	12.8603
k105_132694	2904	10.744	10.744	7.97912
k105_142654	2090	11.8124	11.8124	10.4506
k105_112026	1664	15.9055	15.9055	53.3058
k105_163035	2101	16.3793	16.3798	18.4881
k105_163038	1325	15.1957	15.1957	20.6483
k105_122248	1273	15.5904	15.5904	42.2616
k105_122250	1039	8.17323	8.17323	8.65689
k105_101742	1225	11.2549	11.2549	23.0727
k105_9974	2203	8.98782	8.98782	8.76449
